drive_id,start_yardline,start_time_left,start_posteam_score,start_defteam_score,drive_result,time_elapsed,posteam_score_change,defteam_score_change,next_drive_start_yardline
2025_15_CLE_CHI_15,61,1497.0,14.0,3.0,PUNT,55.0,0.0,0.0,83.0
2025_15_CLE_CHI_16,83,1433.0,3.0,14.0,INTERCEPTION,0.0,0.0,0.0,22.0
2025_15_CLE_CHI_17,22,1426.0,14.0,3.0,TOUCHDOWN,7.0,7.0,0.0,73.0
2025_15_CLE_CHI_18,73,1413.0,3.0,21.0,INTERCEPTION,161.0,0.0,0.0,80.0
2025_15_CLE_CHI_19,80,1247.0,21.0,3.0,TOUCHDOWN,301.0,7.0,0.0,80.0
2025_15_CLE_CHI_20,80,943.0,3.0,28.0,PUNT,43.0,0.0,0.0,52.0
2025_15_CLE_CHI_21,52,889.0,28.0,3.0,PUNT,172.0,0.0,0.0,88.0
2025_15_CLE_CHI_22,88,710.0,3.0,28.0,INTERCEPTION,160.0,0.0,0.0,22.0
2025_15_CLE_CHI_23,22,535.0,28.0,3.0,FIELD_GOAL,80.0,3.0,0.0,71.0
2025_15_CLE_CHI_24,71,444.0,3.0,31.0,DOWNS,425.0,0.0,0.0,87.0
2025_15_CLE_CHI_25,87,10.0,31.0,3.0,END_GAME,0.0,0.0,0.0,87.0
2025_15_DET_LA_1,65,3600.0,0.0,0.0,MISSED_FG,224.0,0.0,0.0,67.0
2025_15_DET_LA_2,67,3372.0,0.0,0.0,INTERCEPTION,168.0,0.0,0.0,17.0
2025_15_DET_LA_3,17,3192.0,0.0,0.0,TOUCHDOWN,5.0,7.0,0.0,72.0
2025_15_DET_LA_4,72,3181.0,0.0,7.0,TOUCHDOWN,317.0,7.0,0.0,65.0
2025_15_DET_LA_5,65,2864.0,7.0,7.0,FIELD_GOAL,337.0,3.0,0.0,69.0
2025_15_DET_LA_6,69,2517.0,7.0,10.0,TOUCHDOWN,206.0,7.0,0.0,65.0
2025_15_DET_LA_7,65,2311.0,10.0,14.0,TOUCHDOWN,139.0,7.0,0.0,72.0
2025_15_DET_LA_8,72,2166.0,14.0,17.0,PUNT,165.0,0.0,0.0,80.0
2025_15_DET_LA_9,80,1989.0,17.0,14.0,TOUCHDOWN,159.0,7.0,0.0,66.0
2025_15_DET_LA_10,66,1824.0,14.0,24.0,FIELD_GOAL,22.0,3.0,0.0,67.0
2025_15_DET_LA_11,67,1793.0,17.0,24.0,FIELD_GOAL,342.0,3.0,0.0,65.0
2025_15_DET_LA_12,65,1447.0,24.0,20.0,PUNT,139.0,0.0,0.0,88.0
2025_15_DET_LA_13,88,1299.0,20.0,24.0,TOUCHDOWN,253.0,7.0,0.0,78.0
2025_15_DET_LA_14,78,1042.0,24.0,27.0,PUNT,54.0,0.0,0.0,50.0
2025_15_DET_LA_15,50,980.0,27.0,24.0,TOUCHDOWN,52.0,7.0,0.0,65.0
2025_15_DET_LA_16,65,928.0,24.0,34.0,PUNT,80.0,0.0,0.0,80.0
2025_15_DET_LA_17,80,840.0,34.0,24.0,PUNT,84.0,0.0,0.0,66.0
2025_15_DET_LA_18,66,746.0,24.0,34.0,FIELD_GOAL,268.0,3.0,0.0,68.0
2025_15_DET_LA_19,68,467.0,34.0,27.0,TOUCHDOWN,178.0,7.0,0.0,65.0
2025_15_DET_LA_20,65,289.0,27.0,41.0,TOUCHDOWN,127.0,7.0,0.0,65.0
2025_15_DET_LA_21,65,162.0,41.0,34.0,PUNT,139.0,0.0,0.0,80.0
2025_15_DET_LA_22,80,13.0,34.0,41.0,END_GAME,0.0,0.0,0.0,80.0
2025_15_GB_DEN_1,69,3594.0,0.0,0.0,FUMBLE,188.0,0.0,0.0,52.0
2025_15_GB_DEN_2,52,3400.0,0.0,0.0,FIELD_GOAL,274.0,3.0,0.0,60.0
2025_15_GB_DEN_3,60,3116.0,0.0,3.0,PUNT,109.0,0.0,0.0,97.0
2025_15_GB_DEN_4,97,2996.0,3.0,0.0,FIELD_GOAL,342.0,3.0,0.0,70.0
2025_15_GB_DEN_5,70,2646.0,0.0,6.0,TOUCHDOWN,347.0,7.0,0.0,75.0
2025_15_GB_DEN_6,75,2299.0,6.0,7.0,TOUCHDOWN,230.0,7.0,0.0,72.0
2025_15_GB_DEN_7,72,2062.0,7.0,13.0,TOUCHDOWN,146.0,7.0,0.0,86.0
2025_15_GB_DEN_8,86,1911.0,13.0,14.0,FIELD_GOAL,106.0,3.0,0.0,71.0
2025_15_GB_DEN_10,71,1796.0,16.0,14.0,TOUCHDOWN,57.0,7.0,0.0,71.0
2025_15_GB_DEN_11,71,1733.0,14.0,23.0,PUNT,50.0,0.0,0.0,81.0
2025_15_GB_DEN_12,81,1675.0,23.0,14.0,INTERCEPTION,0.0,0.0,0.0,71.0
2025_15_GB_DEN_13,71,1666.0,14.0,23.0,TOUCHDOWN,219.0,7.0,0.0,68.0
2025_15_GB_DEN_14,68,1442.0,23.0,21.0,PUNT,242.0,0.0,0.0,70.0
2025_15_GB_DEN_15,70,1191.0,21.0,23.0,TOUCHDOWN,291.0,6.0,0.0,65.0
2025_15_GB_DEN_16,65,900.0,23.0,27.0,FIELD_GOAL,242.0,3.0,0.0,65.0
2025_15_GB_DEN_17,65,655.0,27.0,26.0,TOUCHDOWN,208.0,7.0,0.0,66.0
2025_15_GB_DEN_18,66,441.0,26.0,34.0,INTERCEPTION,43.0,0.0,0.0,52.0
2025_15_GB_DEN_19,52,391.0,34.0,26.0,DOWNS,87.0,0.0,0.0,55.0
2025_15_GB_DEN_20,55,299.0,26.0,34.0,DOWNS,146.0,0.0,0.0,46.0
2025_15_GB_DEN_21,46,148.0,34.0,26.0,DOWNS,76.0,0.0,0.0,62.0
2025_15_GB_DEN_22,62,67.0,26.0,34.0,DOWNS,17.0,0.0,0.0,33.0
2025_15_GB_DEN_23,33,44.0,34.0,26.0,END_GAME,16.0,0.0,0.0,34.0
2025_15_IND_SEA_1,72,3593.0,0.0,0.0,PUNT,224.0,0.0,0.0,90.0
2025_15_IND_SEA_2,90,3360.0,0.0,0.0,PUNT,115.0,0.0,0.0,65.0
2025_15_IND_SEA_3,65,3237.0,0.0,0.0,FIELD_GOAL,313.0,3.0,0.0,62.0
2025_15_IND_SEA_4,62,2915.0,0.0,3.0,FIELD_GOAL,161.0,3.0,0.0,65.0
2025_15_IND_SEA_5,65,2750.0,3.0,3.0,PUNT,53.0,0.0,0.0,85.0
2025_15_IND_SEA_6,85,2687.0,3.0,3.0,PUNT,109.0,0.0,0.0,53.0
2025_15_IND_SEA_7,53,2572.0,3.0,3.0,FIELD_GOAL,261.0,3.0,0.0,82.0
2025_15_IND_SEA_8,82,2294.0,3.0,6.0,PUNT,138.0,0.0,0.0,58.0
2025_15_IND_SEA_9,58,2149.0,6.0,3.0,TOUCHDOWN,256.0,7.0,0.0,78.0
2025_15_IND_SEA_10,78,1887.0,3.0,13.0,FIELD_GOAL,82.0,3.0,0.0,71.0
2025_15_IND_SEA_11,71,1792.0,6.0,13.0,FIELD_GOAL,299.0,3.0,0.0,55.0
2025_15_IND_SEA_12,55,1482.0,13.0,9.0,PUNT,90.0,0.0,0.0,93.0
2025_15_IND_SEA_13,93,1385.0,9.0,13.0,PUNT,130.0,0.0,0.0,76.0
2025_15_IND_SEA_14,76,1244.0,13.0,9.0,PUNT,181.0,0.0,0.0,80.0
2025_15_IND_SEA_15,80,1054.0,9.0,13.0,FIELD_GOAL,246.0,3.0,0.0,65.0
2025_15_IND_SEA_16,65,804.0,13.0,12.0,PUNT,308.0,0.0,0.0,94.0
2025_15_IND_SEA_17,94,489.0,12.0,13.0,FIELD_GOAL,339.0,3.0,0.0,68.0
2025_15_IND_SEA_18,68,141.0,13.0,15.0,FIELD_GOAL,89.0,3.0,0.0,63.0
2025_15_IND_SEA_19,63,42.0,15.0,16.0,FIELD_GOAL,20.0,3.0,0.0,70.0
2025_15_IND_SEA_20,70,11.0,16.0,18.0,INTERCEPTION,0.0,0.0,0.0,58.0
2025_15_IND_SEA_21,58,4.0,18.0,16.0,END_GAME,0.0,0.0,0.0,58.0
2025_15_LAC_KC_1,68,3596.0,0.0,0.0,TOUCHDOWN,364.0,7.0,0.0,71.0
2025_15_LAC_KC_2,71,3226.0,0.0,7.0,FIELD_GOAL,371.0,3.0,0.0,68.0
2025_15_LAC_KC_3,68,2844.0,7.0,3.0,PUNT,80.0,0.0,0.0,91.0
2025_15_LAC_KC_4,91,2752.0,3.0,7.0,PUNT,132.0,0.0,0.0,64.0
2025_15_LAC_KC_5,64,2612.0,7.0,3.0,PUNT,85.0,0.0,0.0,79.0
2025_15_LAC_KC_6,79,2514.0,3.0,7.0,INTERCEPTION,45.0,0.0,0.0,19.0
2025_15_LAC_KC_7,19,2459.0,7.0,3.0,FIELD_GOAL,172.0,3.0,0.0,76.0
2025_15_LAC_KC_8,76,2279.0,3.0,10.0,PUNT,302.0,0.0,0.0,94.0
2025_15_LAC_KC_9,94,1970.0,10.0,3.0,FIELD_GOAL,128.0,3.0,0.0,60.0
2025_15_LAC_KC_10,60,1833.0,3.0,13.0,TOUCHDOWN,28.0,7.0,0.0,71.0
2025_15_LAC_KC_12,71,1796.0,10.0,13.0,FIELD_GOAL,358.0,3.0,0.0,71.0
2025_15_LAC_KC_13,71,1430.0,13.0,13.0,PUNT,49.0,0.0,0.0,68.0
2025_15_LAC_KC_14,68,1373.0,13.0,13.0,PUNT,170.0,0.0,0.0,88.0
2025_15_LAC_KC_15,88,1195.0,13.0,13.0,PUNT,77.0,0.0,0.0,60.0
2025_15_LAC_KC_16,60,1111.0,13.0,13.0,FIELD_GOAL,154.0,3.0,0.0,66.0
2025_15_LAC_KC_17,66,944.0,13.0,16.0,INTERCEPTION,177.0,0.0,0.0,99.0
2025_15_LAC_KC_18,99,761.0,16.0,13.0,PUNT,432.0,0.0,0.0,92.0
2025_15_LAC_KC_19,92,320.0,13.0,16.0,INTERCEPTION,300.0,0.0,0.0,82.0
2025_15_LAC_KC_20,82,14.0,16.0,13.0,END_GAME,0.0,0.0,0.0,82.0
2025_15_LV_PHI_1,67,3594.0,0.0,0.0,TOUCHDOWN,423.0,7.0,0.0,74.0
2025_15_LV_PHI_2,74,3167.0,0.0,7.0,DOWNS,388.0,0.0,0.0,67.0
2025_15_LV_PHI_3,67,2776.0,7.0,0.0,FIELD_GOAL,203.0,3.0,0.0,69.0
2025_15_LV_PHI_4,69,2563.0,0.0,10.0,PUNT,44.0,0.0,0.0,75.0
2025_15_LV_PHI_5,75,2512.0,10.0,0.0,PUNT,89.0,0.0,0.0,72.0
2025_15_LV_PHI_6,72,2412.0,0.0,10.0,PUNT,116.0,0.0,0.0,70.0
2025_15_LV_PHI_7,70,2284.0,10.0,0.0,TOUCHDOWN,367.0,7.0,0.0,80.0
2025_15_LV_PHI_8,80,1917.0,0.0,17.0,PUNT,81.0,0.0,0.0,79.0
2025_15_LV_PHI_9,79,1824.0,17.0,0.0,END_HALF,0.0,0.0,0.0,64.0
2025_15_LV_PHI_10,64,1792.0,0.0,17.0,INTERCEPTION,208.0,0.0,0.0,73.0
2025_15_LV_PHI_11,73,1579.0,17.0,0.0,TOUCHDOWN,387.0,7.0,0.0,68.0
2025_15_LV_PHI_12,68,1186.0,0.0,24.0,PUNT,116.0,0.0,0.0,60.0
2025_15_LV_PHI_13,60,1063.0,24.0,0.0,TOUCHDOWN,169.0,7.0,0.0,68.0
2025_15_LV_PHI_14,68,888.0,0.0,31.0,PUNT,81.0,0.0,0.0,81.0
2025_15_LV_PHI_15,81,797.0,31.0,0.0,DOWNS,677.0,0.0,0.0,98.0
2025_15_LV_PHI_16,98,115.0,0.0,31.0,END_GAME,78.0,0.0,0.0,92.0
2025_15_MIA_PIT_1,73,3594.0,0.0,0.0,PUNT,128.0,0.0,0.0,80.0
2025_15_MIA_PIT_2,80,3457.0,0.0,0.0,PUNT,131.0,0.0,0.0,71.0
2025_15_MIA_PIT_3,71,3314.0,0.0,0.0,INTERCEPTION,133.0,0.0,0.0,81.0
2025_15_MIA_PIT_4,81,3174.0,0.0,0.0,PUNT,474.0,0.0,0.0,80.0
2025_15_MIA_PIT_5,80,2692.0,0.0,0.0,PUNT,220.0,0.0,0.0,71.0
2025_15_MIA_PIT_6,71,2464.0,0.0,0.0,PUNT,140.0,0.0,0.0,69.0
2025_15_MIA_PIT_7,69,2315.0,0.0,0.0,FIELD_GOAL,198.0,3.0,0.0,60.0
2025_15_MIA_PIT_8,60,2111.0,0.0,3.0,TOUCHDOWN,294.0,7.0,0.0,65.0
2025_15_MIA_PIT_9,65,1817.0,3.0,7.0,END_HALF,0.0,0.0,0.0,71.0
2025_15_MIA_PIT_10,71,1796.0,7.0,3.0,TOUCHDOWN,216.0,7.0,0.0,60.0
2025_15_MIA_PIT_11,60,1580.0,3.0,14.0,PUNT,124.0,0.0,0.0,77.0
2025_15_MIA_PIT_12,77,1446.0,14.0,3.0,TOUCHDOWN,248.0,7.0,0.0,71.0
2025_15_MIA_PIT_13,71,1193.0,3.0,21.0,PUNT,89.0,0.0,0.0,81.0
2025_15_MIA_PIT_14,81,1092.0,21.0,3.0,TOUCHDOWN,311.0,7.0,0.0,65.0
2025_15_MIA_PIT_15,65,773.0,3.0,28.0,TOUCHDOWN,192.0,6.0,0.0,64.0
2025_15_MIA_PIT_16,64,576.0,28.0,9.0,PUNT,120.0,0.0,0.0,86.0
2025_15_MIA_PIT_17,86,443.0,9.0,28.0,TOUCHDOWN,291.0,6.0,0.0,50.0
2025_15_MIA_PIT_18,50,150.0,28.0,15.0,PUNT,16.0,0.0,0.0,97.0
2025_15_MIA_PIT_19,97,124.0,15.0,28.0,END_GAME,105.0,0.0,0.0,78.0
2025_15_MIN_DAL_1,68,3593.0,0.0,0.0,INTERCEPTION,44.0,0.0,0.0,35.0
2025_15_MIN_DAL_2,35,3542.0,0.0,0.0,TOUCHDOWN,339.0,7.0,0.0,86.0
2025_15_MIN_DAL_3,86,3199.0,0.0,7.0,PUNT,216.0,0.0,0.0,97.0
2025_15_MIN_DAL_4,97,2971.0,7.0,0.0,PUNT,75.0,0.0,0.0,53.0
2025_15_MIN_DAL_5,53,2888.0,0.0,7.0,TOUCHDOWN,33.0,7.0,0.0,73.0
2025_15_MIN_DAL_6,73,2850.0,7.0,7.0,TOUCHDOWN,158.0,7.0,0.0,75.0
2025_15_MIN_DAL_7,75,2688.0,7.0,14.0,TOUCHDOWN,320.0,7.0,0.0,57.0
2025_15_MIN_DAL_8,57,2363.0,14.0,14.0,MISSED_FG,207.0,0.0,0.0,59.0
2025_15_MIN_DAL_9,59,2151.0,14.0,14.0,FIELD_GOAL,239.0,3.0,0.0,60.0
2025_15_MIN_DAL_10,60,1908.0,14.0,17.0,FIELD_GOAL,100.0,3.0,0.0,58.0
2025_15_MIN_DAL_12,58,1794.0,17.0,17.0,FIELD_GOAL,217.0,3.0,0.0,58.0
2025_15_MIN_DAL_13,58,1569.0,17.0,20.0,PUNT,52.0,0.0,0.0,90.0
2025_15_MIN_DAL_14,90,1510.0,20.0,17.0,FIELD_GOAL,316.0,3.0,0.0,73.0
2025_15_MIN_DAL_15,73,1184.0,17.0,23.0,TOUCHDOWN,212.0,7.0,0.0,65.0
2025_15_MIN_DAL_16,65,972.0,23.0,24.0,MISSED_FG,228.0,0.0,0.0,51.0
2025_15_MIN_DAL_17,51,740.0,24.0,23.0,TOUCHDOWN,188.0,7.0,0.0,90.0
2025_15_MIN_DAL_18,90,543.0,23.0,31.0,DOWNS,208.0,0.0,0.0,61.0
2025_15_MIN_DAL_19,61,330.0,31.0,23.0,FIELD_GOAL,257.0,3.0,0.0,65.0
2025_15_MIN_DAL_20,65,68.0,23.0,34.0,FIELD_GOAL,45.0,3.0,0.0,45.0
2025_15_MIN_DAL_21,45,18.0,34.0,26.0,END_GAME,0.0,0.0,0.0,45.0
2025_15_NYJ_JAX_1,72,3596.0,0.0,0.0,TOUCHDOWN,278.0,7.0,0.0,65.0
2025_15_NYJ_JAX_2,65,3318.0,0.0,7.0,DOWNS,89.0,0.0,0.0,38.0
2025_15_NYJ_JAX_3,38,3226.0,7.0,0.0,TOUCHDOWN,142.0,7.0,0.0,65.0
2025_15_NYJ_JAX_4,65,3084.0,0.0,14.0,TOUCHDOWN,277.0,7.0,0.0,55.0
2025_15_NYJ_JAX_5,55,2800.0,14.0,7.0,TOUCHDOWN,146.0,7.0,0.0,65.0
2025_15_NYJ_JAX_6,65,2654.0,7.0,21.0,PUNT,204.0,0.0,0.0,90.0
2025_15_NYJ_JAX_7,90,2440.0,21.0,7.0,PUNT,45.0,0.0,0.0,64.0
2025_15_NYJ_JAX_8,64,2379.0,7.0,21.0,FIELD_GOAL,272.0,3.0,0.0,60.0
2025_15_NYJ_JAX_9,60,2103.0,21.0,10.0,FIELD_GOAL,206.0,3.0,0.0,65.0
2025_15_NYJ_JAX_10,65,1893.0,10.0,24.0,INTERCEPTION,20.0,0.0,0.0,47.0
2025_15_NYJ_JAX_11,47,1867.0,24.0,10.0,TOUCHDOWN,46.0,7.0,0.0,65.0
2025_15_NYJ_JAX_12,65,1821.0,10.0,31.0,END_HALF,0.0,0.0,0.0,65.0
2025_15_NYJ_JAX_13,65,1800.0,10.0,31.0,FIELD_GOAL,248.0,3.0,0.0,72.0
2025_15_NYJ_JAX_14,72,1543.0,31.0,13.0,TOUCHDOWN,222.0,7.0,0.0,65.0
2025_15_NYJ_JAX_15,65,1321.0,13.0,38.0,DOWNS,136.0,0.0,0.0,42.0
2025_15_NYJ_JAX_16,42,1181.0,38.0,13.0,FIELD_GOAL,175.0,3.0,0.0,65.0
2025_15_NYJ_JAX_17,65,1003.0,13.0,41.0,TOUCHDOWN,155.0,7.0,0.0,45.0
2025_15_NYJ_JAX_18,45,838.0,41.0,20.0,TOUCHDOWN,18.0,7.0,0.0,65.0
2025_15_NYJ_JAX_19,65,820.0,20.0,48.0,PUNT,177.0,0.0,0.0,71.0
2025_15_NYJ_JAX_20,71,632.0,48.0,20.0,FUMBLE,41.0,0.0,0.0,16.0
2025_15_NYJ_JAX_21,16,580.0,20.0,48.0,INTERCEPTION,124.0,0.0,0.0,80.0
2025_15_NYJ_JAX_22,80,447.0,48.0,20.0,PUNT,133.0,0.0,0.0,77.0
2025_15_NYJ_JAX_23,77,296.0,20.0,48.0,INTERCEPTION,206.0,0.0,0.0,76.0
2025_15_NYJ_JAX_24,76,84.0,48.0,20.0,END_GAME,55.0,0.0,0.0,78.0
2025_15_TEN_SF_1,70,3594.0,0.0,0.0,PUNT,55.0,0.0,0.0,70.0
2025_15_TEN_SF_2,70,3531.0,0.0,0.0,TOUCHDOWN,363.0,7.0,0.0,70.0
2025_15_TEN_SF_3,70,3163.0,0.0,7.0,FIELD_GOAL,377.0,3.0,0.0,70.0
2025_15_TEN_SF_4,70,2777.0,7.0,3.0,TOUCHDOWN,194.0,7.0,0.0,68.0
2025_15_TEN_SF_5,68,2579.0,3.0,14.0,TOUCHDOWN,316.0,7.0,0.0,65.0
2025_15_TEN_SF_6,65,2263.0,14.0,10.0,FIELD_GOAL,403.0,3.0,0.0,60.0
2025_15_TEN_SF_7,60,1856.0,10.0,17.0,MISSED_FG,54.0,0.0,0.0,67.0
2025_15_TEN_SF_8,67,1793.0,17.0,10.0,TOUCHDOWN,119.0,7.0,0.0,65.0
2025_15_TEN_SF_9,65,1674.0,10.0,24.0,PUNT,77.0,0.0,0.0,95.0
2025_15_TEN_SF_10,95,1584.0,24.0,10.0,TOUCHDOWN,554.0,7.0,0.0,65.0
2025_15_TEN_SF_11,65,1030.0,10.0,31.0,PUNT,107.0,0.0,0.0,56.0
2025_15_TEN_SF_12,56,911.0,31.0,10.0,FUMBLE,17.0,0.0,0.0,44.0
2025_15_TEN_SF_13,44,886.0,10.0,31.0,TOUCHDOWN,30.0,7.0,0.0,60.0
2025_15_TEN_SF_14,60,856.0,31.0,17.0,FIELD_GOAL,284.0,3.0,0.0,64.0
2025_15_TEN_SF_15,64,563.0,17.0,34.0,TOUCHDOWN,230.0,7.0,0.0,65.0
2025_15_TEN_SF_16,65,333.0,34.0,24.0,FIELD_GOAL,259.0,3.0,0.0,65.0
2025_15_TEN_SF_17,65,70.0,24.0,37.0,END_GAME,54.0,0.0,0.0,59.0
2025_15_WAS_NYG_1,67,3595.0,0.0,0.0,FIELD_GOAL,329.0,3.0,0.0,67.0
2025_15_WAS_NYG_2,67,3256.0,0.0,3.0,MISSED_FG,132.0,0.0,0.0,58.0
2025_15_WAS_NYG_3,58,3119.0,3.0,0.0,PUNT,279.0,0.0,0.0,91.0
2025_15_WAS_NYG_4,91,2834.0,0.0,3.0,PUNT,91.0,0.0,0.0,47.0
2025_15_WAS_NYG_5,47,2732.0,3.0,0.0,TOUCHDOWN,114.0,7.0,0.0,81.0
2025_15_WAS_NYG_6,81,2609.0,0.0,10.0,PUNT,73.0,0.0,0.0,77.0
2025_15_WAS_NYG_7,77,2529.0,10.0,0.0,FIELD_GOAL,218.0,3.0,0.0,65.0
2025_15_WAS_NYG_8,65,2306.0,0.0,13.0,TOUCHDOWN,289.0,7.0,0.0,77.0
2025_15_WAS_NYG_9,77,2011.0,13.0,7.0,PUNT,97.0,0.0,0.0,75.0
2025_15_WAS_NYG_10,75,1900.0,7.0,13.0,PUNT,20.0,0.0,6.0,60.0
2025_15_WAS_NYG_11,60,1865.0,7.0,19.0,INTERCEPTION,39.0,0.0,0.0,24.0
2025_15_WAS_NYG_12,24,1810.0,19.0,7.0,FIELD_GOAL,6.0,3.0,0.0,82.0
2025_15_WAS_NYG_13,82,1793.0,7.0,22.0,TOUCHDOWN,185.0,7.0,0.0,90.0
2025_15_WAS_NYG_14,90,1598.0,22.0,14.0,PUNT,142.0,0.0,0.0,81.0
2025_15_WAS_NYG_15,81,1444.0,14.0,22.0,PUNT,92.0,0.0,0.0,64.0
2025_15_WAS_NYG_16,64,1342.0,22.0,14.0,PUNT,76.0,0.0,0.0,87.0
2025_15_WAS_NYG_17,87,1259.0,14.0,22.0,MISSED_FG,359.0,0.0,0.0,59.0
2025_15_WAS_NYG_18,59,895.0,22.0,14.0,TOUCHDOWN,69.0,7.0,0.0,67.0
2025_15_WAS_NYG_19,67,820.0,14.0,29.0,DOWNS,193.0,0.0,0.0,96.0
2025_15_WAS_NYG_20,96,622.0,29.0,14.0,FUMBLE,272.0,0.0,0.0,21.0
2025_15_WAS_NYG_21,21,339.0,14.0,29.0,TOUCHDOWN,116.0,7.0,0.0,86.0
2025_15_WAS_NYG_22,86,219.0,29.0,21.0,FUMBLE,57.0,0.0,0.0,51.0
2025_15_WAS_NYG_23,51,158.0,21.0,29.0,DOWNS,55.0,0.0,0.0,62.0
2025_15_WAS_NYG_24,62,97.0,29.0,21.0,END_GAME,61.0,0.0,0.0,64.0
2025_16_ATL_ARI_1,60,3600.0,0.0,0.0,FIELD_GOAL,129.0,3.0,0.0,65.0
2025_16_ATL_ARI_2,65,3466.0,0.0,3.0,INTERCEPTION,161.0,0.0,0.0,55.0
2025_16_ATL_ARI_3,55,3293.0,3.0,0.0,TOUCHDOWN,130.0,7.0,0.0,65.0
2025_16_ATL_ARI_4,65,3163.0,0.0,10.0,FIELD_GOAL,321.0,3.0,0.0,75.0
2025_16_ATL_ARI_5,75,2831.0,10.0,3.0,FIELD_GOAL,219.0,3.0,0.0,65.0
2025_16_ATL_ARI_6,65,2607.0,3.0,13.0,TOUCHDOWN,91.0,7.0,0.0,65.0
2025_16_ATL_ARI_7,65,2516.0,13.0,10.0,FIELD_GOAL,410.0,3.0,0.0,60.0
2025_16_ATL_ARI_8,60,2102.0,10.0,16.0,TOUCHDOWN,277.0,6.0,0.0,70.0
2025_16_ATL_ARI_9,70,1821.0,16.0,16.0,MISSED_FG,19.0,0.0,0.0,65.0
2025_16_ATL_ARI_10,65,1800.0,16.0,16.0,FIELD_GOAL,451.0,3.0,0.0,73.0
2025_16_ATL_ARI_11,73,1340.0,16.0,19.0,MISSED_FG,214.0,0.0,0.0,66.0
2025_16_ATL_ARI_12,66,1122.0,19.0,16.0,TOUCHDOWN,374.0,7.0,0.0,71.0
2025_16_ATL_ARI_13,71,741.0,16.0,26.0,PUNT,86.0,0.0,0.0,67.0
2025_16_ATL_ARI_14,67,643.0,26.0,16.0,FUMBLE,198.0,0.0,0.0,53.0
2025_16_ATL_ARI_15,53,440.0,16.0,26.0,FIELD_GOAL,159.0,3.0,0.0,65.0
2025_16_ATL_ARI_16,65,277.0,26.0,19.0,DOWNS,143.0,0.0,0.0,60.0
2025_16_ATL_ARI_17,60,125.0,19.0,26.0,INTERCEPTION,35.0,0.0,0.0,63.0
2025_16_ATL_ARI_18,63,83.0,26.0,19.0,END_GAME,41.0,0.0,0.0,67.0
2025_16_BUF_CLE_1,69,3596.0,0.0,0.0,TOUCHDOWN,254.0,7.0,0.0,80.0
2025_16_BUF_CLE_2,80,3342.0,0.0,7.0,TOUCHDOWN,175.0,7.0,0.0,63.0
2025_16_BUF_CLE_3,63,3159.0,7.0,7.0,INTERCEPTION,276.0,0.0,0.0,61.0
2025_16_BUF_CLE_4,61,2875.0,7.0,7.0,TOUCHDOWN,301.0,6.0,0.0,71.0
2025_16_BUF_CLE_5,71,2568.0,7.0,13.0,FIELD_GOAL,427.0,3.0,0.0,68.0
2025_16_BUF_CLE_6,68,2133.0,13.0,10.0,TOUCHDOWN,190.0,7.0,0.0,60.0
2025_16_BUF_CLE_7,60,1943.0,10.0,20.0,PUNT,34.0,0.0,0.0,86.0
2025_16_BUF_CLE_8,86,1896.0,20.0,10.0,PUNT,79.0,0.0,0.0,30.0
2025_16_BUF_CLE_9,30,1806.0,10.0,20.0,END_HALF,3.0,0.0,0.0,70.0
2025_16_BUF_CLE_10,70,1794.0,20.0,10.0,PUNT,118.0,0.0,0.0,80.0
2025_16_BUF_CLE_11,80,1666.0,10.0,20.0,INTERCEPTION,119.0,0.0,0.0,25.0
2025_16_BUF_CLE_12,25,1539.0,20.0,10.0,FIELD_GOAL,58.0,3.0,0.0,67.0
2025_16_BUF_CLE_13,67,1472.0,10.0,23.0,TOUCHDOWN,476.0,7.0,0.0,69.0
2025_16_BUF_CLE_14,69,991.0,23.0,17.0,DOWNS,176.0,0.0,0.0,66.0
2025_16_BUF_CLE_15,66,810.0,17.0,23.0,FIELD_GOAL,280.0,3.0,0.0,65.0
2025_16_BUF_CLE_16,65,520.0,23.0,20.0,PUNT,87.0,0.0,0.0,64.0
2025_16_BUF_CLE_17,64,425.0,20.0,23.0,DOWNS,117.0,0.0,0.0,30.0
2025_16_BUF_CLE_18,30,302.0,23.0,20.0,DOWNS,129.0,0.0,0.0,88.0
2025_16_BUF_CLE_19,88,167.0,20.0,23.0,PUNT,58.0,0.0,0.0,49.0
2025_16_BUF_CLE_20,49,98.0,23.0,20.0,END_GAME,78.0,0.0,0.0,39.0
2025_16_CIN_MIA_1,75,3595.0,0.0,0.0,PUNT,157.0,0.0,0.0,86.0
2025_16_CIN_MIA_2,86,3430.0,0.0,0.0,PUNT,245.0,0.0,0.0,91.0
2025_16_CIN_MIA_3,91,3178.0,0.0,0.0,TOUCHDOWN,241.0,7.0,0.0,65.0
2025_16_CIN_MIA_4,65,2930.0,0.0,7.0,TOUCHDOWN,85.0,7.0,0.0,65.0
2025_16_CIN_MIA_5,65,2839.0,7.0,7.0,PUNT,139.0,0.0,0.0,88.0
2025_16_CIN_MIA_6,88,2693.0,7.0,7.0,PUNT,183.0,0.0,0.0,80.0
2025_16_CIN_MIA_7,80,2503.0,7.0,7.0,FIELD_GOAL,337.0,3.0,0.0,68.0
2025_16_CIN_MIA_8,68,2156.0,7.0,10.0,TOUCHDOWN,212.0,7.0,0.0,56.0
